Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1935744;1,00;9,00;10,00
;;;1935765;1,00;11,00;12,00
;;;1935953;1,00;12,00;13,00
;;;1935960;1,00;13,00;14,00
;;;1935976;1,00;11,00;14,00
;;;1936043;1,00;13,00;14,00
;;;1936045;1,00;13,00;14,00
;;;1936111;1,00;9,00;10,00
;;;1936136;1,00;26,00;29,00
;;;1936238;1,00;14,00;15,00
;;;1936239;1,00;12,00;13,00
;;;1936242;1,00;14,00;15,00
;;;1936245;1,00;23,00;22,00
;;;1936246;1,00;31,00;34,00
;;;1936250;1,00;21,00;22,00
;;;1936298;1,00;23,00;26,00
;;;1936363;1,00;15,00;17,00
;;;1936367;1,00;14,00;16,00
;;;1936474;1,00;32,00;36,00
;;;1936638;1,00;14,00;15,00
;;;1936769;2,00;"0,00";"0,00"
;;;1936906;1,00;11,00;12,00
;;;1937050;1,00;15,00;17,00
;;;1937239;1,00;20,00;22,00
;;;1937240;1,00;13,00;14,00
;;;1937241;1,00;22,00;24,00
;;;1937242;1,00;15,00;16,00
;;;1937246;1,00;11,00;12,00
;;;1937249;1,00;12,00;13,00
;;;1937250;1,00;15,00;17,00
;;;1937251;1,00;12,00;13,00
;;;1937278;1,00;11,00;12,00
;;;1937613;1,00;23,00;25,00
;;;1937625;1,00;13,00;14,00
;;;1937667;1,00;11,00;12,00
;;;1937716;1,00;18,00;20,00
;;;1937768;1,00;15,00;17,00
;;;1937790;1,00;14,00;16,00
;;;1938015;1,00;26,00;25,00
;;;1938249;1,00;22,00;24,00
;;;1938264;1,00;11,00;12,00
;;;1938272;2,00;26,00;28,00
;;;1938831;1,00;15,00;16,00
;;;1940142;1,00;20,00;22,00
;;;1940223;1,00;18,00;20,00
;;;1940229;1,00;23,00;24,00
;;;1940265;1,00;6,00;7,00
;;;1940285;1,00;14,00;15,00
;;;1940306;1,00;10,00;11,00
;;;1940309;1,00;11,00;12,00
;;;1940343;1,00;9,00;10,00
;;;1940389;1,00;18,00;17,00
;;;1940426;1,00;20,00;22,00
;;;1940427;1,00;15,00;16,00
;;;1940446;1,00;12,00;13,00
;;;1940514;1,00;16,00;17,00
;;;1940527;1,00;12,00;13,00
;;;1940528;1,00;22,00;24,00
;;;1940591;1,00;18,00;20,00
;;;1940594;1,00;25,00;27,00
;;;1940627;1,00;15,00;16,00
;;;1940636;1,00;10,00;10,00
;;;1940645;1,00;14,00;15,00
;;;1940713;1,00;12,00;12,00
;;;1940745;1,00;13,00;13,00
;;;1940768;1,00;17,00;18,00
;;;1940838;1,00;22,00;25,00
;;;1940846;1,00;18,00;20,00
;;;1940853;1,00;25,00;28,00
;;;1940877;2,00;30,00;30,00
;;;1940878;1,00;20,00;22,00
;;;1941985;1,00;14,00;16,00
;;;1942009;1,00;"0,00";"0,00"
;;;1942010;1,00;14,00;15,00
;;;1942011;1,00;14,00;16,00
;;;1942105;1,00;27,00;14,00
;;;1942107;2,00;28,00;32,00
;;;1942116;1,00;22,00;24,00
;;;1942117;1,00;22,00;24,00
;;;1942119;1,00;12,00;13,00
;;;1942123;2,00;24,00;26,00
;;;1942137;2,00;23,00;24,00
;;;1942139;1,00;10,00;10,00
;;;1942140;1,00;13,00;14,00
;;;1942141;2,00;29,00;30,00
;;;1942146;1,00;11,00;12,00
;;;1942150;1,00;14,00;16,00
;;;1942174;1,00;13,00;14,00
;;;1942179;1,00;11,00;12,00
;;;1942185;1,00;6,00;7,00
;;;1942191;1,00;13,00;15,00
;;;1942192;2,00;24,00;26,00
;;;1942194;2,00;14,00;16,00
;;;1942197;1,00;14,00;14,00
;;;1942201;2,00;27,00;28,00
;;;1942208;1,00;16,00;16,00
;;;1942223;1,00;12,00;12,00
;;;1942294;1,00;22,00;24,00
;;;1942334;2,00;22,00;24,00
;;;1942378;1,00;15,00;16,00
;;;1942379;1,00;7,00;8,00
;;;1942380;1,00;15,00;16,00
;;;1942382;1,00;12,00;13,00
;;;1942391;1,00;16,00;17,00
;;;1942415;1,00;22,00;24,00
;;;1942524;1,00;23,00;24,00
;;;1942618;1,00;9,00;9,00
;;;1942621;1,00;14,00;15,00
;;;1942622;1,00;10,00;10,00
;;;1942623;1,00;17,00;17,00
;;;1942624;1,00;12,00;12,00
;;;1942637;1,00;9,00;9,00
;;;1942644;1,00;12,00;12,00
;;;1942648;1,00;10,00;10,00
;;;1942649;1,00;11,00;11,00
;;;1942650;1,00;11,00;11,00
;;;1942651;1,00;9,00;9,00
;;;1942652;1,00;14,00;14,00
;;;1942654;1,00;11,00;11,00
;;;1942655;1,00;12,00;12,00
;;;1942656;1,00;11,00;11,00
;;;1942657;1,00;10,00;10,00
;;;1942658;1,00;16,00;16,00
;;;1942659;1,00;10,00;10,00
;;;1942662;3,00;46,00;51,00
;;;1942667;1,00;14,00;15,00
;;;1942668;1,00;13,00;13,00
;;;1942669;1,00;16,00;17,00
;;;1942670;1,00;21,00;22,00
;;;1942672;1,00;15,00;16,00
;;;1942673;1,00;14,00;15,00
;;;1942674;1,00;18,00;19,00
;;;1942677;1,00;13,00;14,00
;;;1942678;1,00;15,00;16,00
;;;1942680;1,00;16,00;16,00
;;;1942681;1,00;19,00;20,00
;;;1942682;1,00;9,00;10,00
;;;1942683;1,00;15,00;15,00
;;;1942684;1,00;14,00;14,00
;;;1942689;1,00;9,00;9,00
;;;1942690;1,00;15,00;15,00
;;;1942691;2,00;29,00;30,00
;;;1942692;1,00;7,00;8,00
;;;1942693;3,00;42,00;45,00
;;;1942698;1,00;14,00;14,00
;;;1942700;1,00;16,00;16,00
;;;1942703;1,00;17,00;18,00
;;;1942705;1,00;15,00;15,00
;;;1942706;1,00;13,00;15,00
;;;1942712;2,00;27,00;28,00
;;;1942719;1,00;13,00;15,00
;;;1942721;1,00;12,00;12,00
;;;1942722;1,00;13,00;14,00
;;;1942726;1,00;11,00;12,00
;;;1942732;1,00;18,00;19,00
;;;1942735;1,00;18,00;18,00
;;;1942740;1,00;19,00;20,00
;;;1942741;1,00;5,00;6,00
;;;1942745;2,00;10,00;12,00
;;;1942746;1,00;9,00;10,00
;;;1942747;1,00;9,00;10,00
;;;1942749;1,00;5,00;6,00
;;;1942751;1,00;5,00;6,00
;;;1942753;1,00;14,00;14,00
;;;1942754;1,00;5,00;6,00
;;;1942756;1,00;9,00;10,00
;;;1942757;1,00;23,00;24,00
;;;1942758;1,00;9,00;10,00
;;;1942759;1,00;15,00;15,00
;;;1942760;1,00;19,00;20,00
;;;1942761;1,00;13,00;13,00
;;;1942762;2,00;18,00;20,00
;;;1942763;1,00;13,00;13,00
;;;1942764;1,00;9,00;10,00
;;;1942765;1,00;9,00;10,00
;;;1942766;1,00;9,00;10,00
;;;1942768;1,00;9,00;10,00
;;;1942769;1,00;9,00;10,00
;;;1942770;1,00;12,00;12,00
;;;1942772;1,00;12,00;12,00
;;;1942773;1,00;9,00;10,00
;;;1942774;1,00;12,00;13,00
;;;1942776;1,00;15,00;15,00
;;;1942777;1,00;9,00;10,00
;;;1942778;1,00;12,00;12,00
;;;1942781;1,00;9,00;10,00
;;;1942783;1,00;9,00;10,00
;;;1942785;1,00;9,00;10,00
;;;1942788;1,00;9,00;10,00
;;;1942790;2,00;32,00;32,00
;;;1942801;1,00;12,00;12,00
;;;1942802;2,00;15,00;16,00
;;;1942804;1,00;14,00;14,00
;;;1942808;1,00;16,00;16,00
;;;1942810;1,00;14,00;14,00
;;;1942811;1,00;15,00;15,00
;;;1942813;1,00;15,00;15,00
;;;1942816;1,00;16,00;16,00
;;;1942817;1,00;20,00;20,00
;;;1942818;1,00;16,00;16,00
;;;1942819;1,00;16,00;16,00
;;;1942821;1,00;15,00;15,00
;;;1942822;1,00;15,00;15,00
;;;1942826;1,00;9,00;10,00
;;;1942827;1,00;14,00;16,00
;;;1942832;1,00;15,00;15,00
;;;1942851;2,00;37,00;40,00
;;;1942853;1,00;25,00;26,00
;;;1942857;1,00;15,00;15,00
;;;1942865;1,00;17,00;18,00
;;;1942880;2,00;27,00;28,00
;;;1942881;2,00;32,00;36,00
;;;1942882;1,00;18,00;19,00
;;;1942894;1,00;10,00;10,00
;;;1942895;1,00;9,00;10,00
;;;1942896;1,00;9,00;10,00
;;;1942898;1,00;10,00;10,00
;;;1942899;1,00;9,00;10,00
;;;1942903;1,00;10,00;10,00
;;;1942904;1,00;12,00;12,00
;;;1942906;1,00;12,00;12,00
;;;1942912;1,00;9,00;10,00
;;;1942913;1,00;11,00;12,00
;;;1942914;1,00;16,00;12,00
;;;1942915;2,00;26,00;28,00
;;;1942916;2,00;41,00;44,00
;;;1942917;1,00;13,00;14,00
;;;1942928;1,00;14,00;15,00
;;;1942930;1,00;14,00;15,00
;;;1942934;1,00;16,00;18,00
;;;1942935;1,00;24,00;24,00
;;;1942947;1,00;11,00;12,00
;;;1942949;1,00;17,00;17,00
;;;1942950;1,00;15,00;17,00
;;;1942967;1,00;12,00;13,00
;;;1942968;1,00;25,00;26,00
;;;1942970;1,00;13,00;14,00
;;;1942972;1,00;16,00;17,00
;;;1942973;1,00;16,00;17,00
;;;1942977;1,00;9,00;5,00
;;;1942978;1,00;12,00;13,00
;;;1942985;1,00;12,00;13,00
;;;1942992;1,00;14,00;14,00
;;;1942993;1,00;16,00;18,00
;;;1942995;1,00;29,00;32,00
;;;1942996;1,00;29,00;32,00
;;;1942997;1,00;16,00;18,00
;;;1943000;1,00;17,00;18,00
;;;1943002;2,00;29,00;30,00
;;;1943003;2,00;19,00;20,00
;;;1943004;1,00;10,00;9,00
;;;1943005;1,00;18,00;20,00
;;;1943007;1,00;9,00;10,00
;;;1943010;2,00;31,00;34,00
;;;1943011;1,00;29,00;32,00
;;;1943013;1,00;29,00;32,00
;;;1943014;1,00;14,00;15,00
;;;1943016;1,00;7,00;8,00
;;;1943024;1,00;23,00;24,00
;;;1943026;1,00;6,00;7,00
;;;1943028;1,00;10,00;10,00
;;;1943029;1,00;9,00;9,00
;;;1943030;1,00;9,00;9,00
;;;1943032;1,00;10,00;10,00
;;;1943033;1,00;36,00;40,00
;;;1943036;1,00;12,00;12,00
;;;1943037;1,00;15,00;17,00
;;;1943045;2,00;30,00;32,00
;;;1943054;1,00;14,00;15,00
;;;1943063;1,00;23,00;24,00
;;;1943077;2,00;19,00;20,00
;;;1943081;2,00;19,00;20,00
;;;1943084;1,00;14,00;14,00
;;;1943087;2,00;34,00;36,00
;;;1943089;1,00;15,00;17,00
;;;1943090;1,00;14,00;14,00
;;;1943092;1,00;15,00;17,00
;;;1943094;1,00;15,00;17,00
;;;1943096;2,00;30,00;32,00
;;;1943099;1,00;16,00;16,00
;;;1943110;1,00;9,00;9,00
;;;1943115;1,00;9,00;9,00
;;;1943117;1,00;9,00;9,00
;;;1943120;1,00;19,00;20,00
;;;1943121;1,00;21,00;22,00
;;;1943122;1,00;16,00;16,00
;;;1943123;1,00;27,00;28,00
;;;1943125;1,00;14,00;15,00
;;;1943126;1,00;10,00;10,00
;;;1943129;1,00;14,00;15,00
;;;1943131;1,00;10,00;10,00
;;;1943132;1,00;13,00;13,00
;;;1943150;1,00;22,00;24,00
;;;1943153;1,00;16,00;18,00
;;;1943222;1,00;28,00;30,00
;;;1943225;1,00;20,00;20,00
;;;1943329;1,00;"0,00";"0,00"
;;;1943332;1,00;"0,00";"0,00"
;;;1943333;1,00;"0,00";"0,00"
;;;1943338;1,00;"0,00";"0,00"
;;;1943362;1,00;"0,00";"0,00"
;;;1943364;1,00;"0,00";"0,00"
;;;1943366;1,00;"0,00";"0,00"
;;;1943369;1,00;"0,00";"0,00"
;;;1943372;1,00;"0,00";"0,00"
;;;1943388;2,00;19,00;20,00
;;;1943412;1,00;"0,00";"0,00"
;;;1943426;1,00;14,00;15,00
;;;1943450;1,00;"0,00";"0,00"
;;;1943452;1,00;14,00;15,00
;;;1943454;1,00;15,00;16,00
;;;1943457;1,00;"0,00";"0,00"
;;;1943463;1,00;"0,00";"0,00"
;;;1943501;1,00;18,00;20,00
;;;1943516;1,00;10,00;10,00
;;;1943517;1,00;10,00;10,00
;;;1943519;1,00;40,00;44,00
;;;1943521;1,00;10,00;10,00
;;;1943522;1,00;20,00;22,00
;;;1943525;2,00;26,00;26,00
;;;1943527;1,00;15,00;15,00
;;;1943535;1,00;15,00;17,00
;;;1943536;1,00;15,00;16,00
;;;1943548;1,00;"0,00";"0,00"
;;;1943555;1,00;12,00;12,00
;;;1943556;1,00;12,00;12,00
;;;1943561;1,00;11,00;12,00
;;;1943562;2,00;17,00;18,00
;;;1943563;1,00;10,00;10,00
;;;1943564;1,00;"0,00";"0,00"
;;;1943565;2,00;16,00;18,00
;;;1943566;1,00;9,00;10,00
;;;1943567;1,00;11,00;12,00
;;;1943568;1,00;11,00;12,00
;;;1943569;1,00;12,00;12,00
;;;1943571;1,00;11,00;12,00
;;;1943572;1,00;8,00;9,00
;;;1943573;1,00;"0,00";"0,00"
;;;1943574;1,00;11,00;12,00
;;;1943575;1,00;11,00;12,00
;;;1943602;1,00;21,00;23,00
;;;1943610;1,00;11,00;11,00
;;;1943613;1,00;17,00;19,00
;;;1943629;1,00;11,00;12,00
;;;1943640;1,00;18,00;20,00
;;;1943648;1,00;16,00;17,00
;;;1943655;1,00;17,00;15,00
;;;1943684;1,00;24,00;25,00
;;;1943685;1,00;23,00;24,00
;;;1943687;1,00;25,00;26,00
;;;1943689;1,00;16,00;17,00
;;;1943692;1,00;15,00;17,00
;;;1943693;1,00;17,00;18,00
;;;1943694;1,00;27,00;26,00
;;;1943700;2,00;42,00;46,00
;;;1943734;1,00;22,00;24,00
;;;1943766;1,00;14,00;14,00
;;;1943833;1,00;22,00;23,00
;;;1943834;1,00;16,00;18,00
;;;1943838;1,00;15,00;17,00
;;;1943843;1,00;16,00;18,00
;;;1943845;1,00;14,00;14,00
;;;1943862;1,00;11,00;12,00
;;;1943863;1,00;8,00;9,00
;;;1943866;1,00;6,00;7,00
;;;1943868;2,00;18,00;18,00
;;;1943869;1,00;8,00;9,00
;;;1943940;1,00;10,00;10,00
;;;1943948;1,00;15,00;15,00
;;;1943970;1,00;24,00;26,00
;;;1943977;2,00;23,00;24,00
;;;1943979;2,00;19,00;20,00
;;;1943980;1,00;15,00;15,00
;;;1943982;1,00;16,00;16,00
;;;1943985;1,00;14,00;14,00
;;;1943987;2,00;30,00;34,00
;;;1943988;1,00;12,00;12,00
;;;1943989;1,00;12,00;12,00
;;;1943990;1,00;14,00;14,00
;;;1943993;1,00;15,00;15,00
;;;1943996;1,00;12,00;13,00
;;;1943998;1,00;24,00;25,00
;;;1944003;1,00;19,00;20,00
;;;1944004;1,00;17,00;18,00
;;;1944010;1,00;11,00;12,00
;;;1944013;1,00;11,00;12,00
;;;1944014;1,00;18,00;18,00
;;;1944015;1,00;13,00;14,00
;;;1944018;1,00;17,00;18,00
;;;1944020;1,00;12,00;13,00
;;;1944023;1,00;12,00;12,00
;;;1944027;1,00;14,00;15,00
;;;1944029;1,00;11,00;12,00
;;;1944032;1,00;15,00;16,00
;;;1944033;1,00;12,00;13,00
;;;1944037;1,00;13,00;13,00
;;;1944039;1,00;13,00;13,00
;;;1944041;1,00;16,00;16,00
;;;1944042;1,00;12,00;12,00
;;;1944044;1,00;25,00;26,00
;;;1944051;1,00;24,00;25,00
;;;1944052;1,00;19,00;20,00
;;;1944053;1,00;16,00;16,00
;;;1944054;2,00;"0,00";"0,00"
;;;1944055;2,00;22,00;24,00
;;;1944056;1,00;15,00;15,00
;;;1944057;1,00;15,00;15,00
;;;1944058;1,00;12,00;13,00
;;;1944059;1,00;11,00;12,00
;;;1944060;1,00;8,00;8,00
;;;1944061;1,00;8,00;8,00
;;;1944063;1,00;14,00;15,00
;;;1944065;1,00;12,00;12,00
;;;1944071;3,00;46,00;51,00
;;;1944074;1,00;21,00;22,00
;;;1944076;1,00;21,00;22,00
;;;1944080;1,00;13,00;14,00
;;;1944081;1,00;18,00;20,00
;;;1944083;2,00;41,00;44,00
;;;1944086;1,00;21,00;22,00
;;;1944097;1,00;14,00;15,00
;;;1944099;1,00;11,00;12,00
;;;1944103;1,00;18,00;20,00
;;;1944105;1,00;"0,00";"0,00"
;;;1944110;1,00;13,00;13,00
;;;1944111;2,00;33,00;36,00
;;;1944112;1,00;11,00;12,00
;;;1944113;1,00;11,00;11,00
;;;1944117;1,00;12,00;13,00
;;;1944120;1,00;15,00;15,00
;;;1944124;1,00;14,00;14,00
;;;1944126;2,00;17,00;18,00
;;;1944128;1,00;13,00;14,00
;;;1944129;1,00;14,00;16,00
;;;1944131;1,00;15,00;17,00
;;;1944132;1,00;9,00;10,00
;;;1944146;1,00;13,00;14,00
;;;1944148;1,00;10,00;10,00
;;;1944149;1,00;10,00;10,00
;;;1944159;1,00;15,00;17,00
;;;1944162;1,00;17,00;18,00
;;;1944168;1,00;16,00;16,00
;;;1944170;1,00;15,00;15,00
;;;1944171;1,00;21,00;22,00
;;;1944178;1,00;16,00;16,00
;;;1944183;1,00;7,00;8,00
;;;1944184;2,00;14,00;16,00
;;;1944185;2,00;18,00;20,00
;;;1944198;1,00;13,00;14,00
;;;1944226;2,00;37,00;40,00
;;;1944238;1,00;12,00;12,00
;;;1944240;1,00;11,00;12,00
;;;1944243;1,00;27,00;30,00
;;;1944244;1,00;11,00;12,00
;;;1944245;1,00;9,00;10,00
;;;1944262;1,00;21,00;22,00
;;;1944265;1,00;22,00;24,00
;;;1944271;1,00;11,00;12,00
;;;1944311;1,00;10,00;10,00
;;;1944320;1,00;18,00;20,00
;;;1944321;1,00;17,00;19,00
;;;1944335;1,00;22,00;22,00
;;;1944337;2,00;27,00;28,00
;;;1944341;1,00;16,00;16,00
;;;1944343;1,00;18,00;18,00
;;;1944344;1,00;17,00;17,00
;;;1944352;1,00;20,00;22,00
;;;1944359;1,00;15,00;15,00
;;;1944364;1,00;15,00;15,00
;;;1944366;1,00;15,00;15,00
;;;1944373;1,00;15,00;15,00
;;;1944380;1,00;14,00;15,00
;;;1944396;1,00;23,00;25,00
;;;1944425;1,00;24,00;25,00
;;;1944885;1,00;16,00;17,00
;;;1944886;1,00;13,00;14,00
;;;1944888;1,00;12,00;12,00
;;;1944890;1,00;17,00;19,00
;;;1944898;1,00;20,00;22,00
;;;1944903;1,00;24,00;25,00
;;;1944905;1,00;21,00;22,00
;;;1944906;1,00;19,00;20,00
;;;1944914;1,00;12,00;13,00
;;;1944943;1,00;20,00;22,00
;;;1944949;1,00;29,00;32,00
;;;1944990;1,00;14,00;16,00
;;;1944991;1,00;25,00;28,00
;;;1945025;1,00;15,00;16,00
;;;1945033;1,00;"0,00";"0,00"
;;;1945076;1,00;14,00;15,00
;;;1945175;1,00;13,00;14,00
;;;1945176;1,00;15,00;16,00
;;;1945179;1,00;15,00;16,00
;;;1945182;1,00;14,00;14,00
;;;1945183;1,00;20,00;22,00
;;;1945186;1,00;12,00;12,00
;;;1945188;1,00;16,00;18,00
;;;1945189;1,00;16,00;17,00
;;;1945191;1,00;16,00;18,00
;;;1945193;1,00;9,00;9,00
;;;1945195;1,00;12,00;13,00
;;;1945200;1,00;16,00;17,00
;;;1945203;1,00;15,00;16,00
;;;1945205;1,00;16,00;17,00
;;;1945206;1,00;16,00;17,00
;;;1945207;1,00;16,00;17,00
;;;1945208;1,00;11,00;12,00
;;;1945211;1,00;"0,00";"0,00"
;;;1945212;1,00;12,00;13,00
;;;1945217;1,00;15,00;16,00
;;;1945233;2,00;27,00;28,00
;;;1945234;1,00;17,00;18,00
;;;1945239;1,00;12,00;12,00
;;;1945241;1,00;21,00;23,00
;;;1945242;1,00;19,00;20,00
;;;1945243;2,00;42,00;44,00
;;;1945244;1,00;"0,00";"0,00"
;;;1945248;1,00;12,00;12,00
;;;1945254;2,00;15,00;15,00
;;;1945259;1,00;11,00;12,00
;;;1945260;1,00;12,00;13,00
;;;1945261;1,00;13,00;14,00
;;;1945262;1,00;19,00;20,00
;;;1945263;1,00;25,00;26,00
;;;1945265;1,00;13,00;14,00
;;;1945267;1,00;13,00;14,00
;;;1945271;1,00;14,00;16,00
;;;1945272;1,00;10,00;10,00
;;;1945273;2,00;36,00;40,00
;;;1945275;1,00;20,00;22,00
;;;1945298;1,00;13,00;12,00
;;;1945317;1,00;14,00;15,00
;;;1945337;1,00;14,00;16,00
;;;1945349;1,00;15,00;16,00
;;;1945350;1,00;13,00;13,00
;;;1945354;1,00;13,00;15,00
;;;1945361;1,00;16,00;16,00
;;;1945390;1,00;11,00;12,00
;;;1945393;1,00;"0,00";"0,00"
;;;1945399;1,00;10,00;11,00
;;;1945403;1,00;12,00;13,00
;;;1945407;1,00;22,00;24,00
;;;1945420;1,00;12,00;13,00
;;;1945422;1,00;13,00;14,00
;;;1945423;1,00;12,00;13,00
;;;1945424;1,00;16,00;18,00
;;;1945427;1,00;17,00;18,00
;;;1945454;1,00;16,00;17,00
;;;1945458;1,00;16,00;17,00
;;;1945475;1,00;11,00;12,00
;;;1945476;1,00;16,00;15,00
;;;1945477;1,00;15,00;14,00
;;;1945478;1,00;15,00;17,00
;;;1945491;1,00;15,00;16,00
;;;1945493;1,00;17,00;17,00
;;;1945494;1,00;16,00;17,00
;;;1945495;1,00;17,00;18,00
;;;1945497;1,00;16,00;17,00
;;;1945498;1,00;11,00;12,00
;;;1945499;1,00;12,00;13,00
;;;1945500;1,00;15,00;16,00
;;;1945504;1,00;15,00;16,00
;;;1945505;1,00;16,00;16,00
;;;1945508;1,00;11,00;12,00
;;;1945512;1,00;13,00;14,00
;;;1945513;1,00;17,00;18,00
;;;1945520;1,00;15,00;16,00
;;;1945523;1,00;16,00;18,00
;;;1945525;1,00;20,00;22,00
;;;1945534;1,00;20,00;22,00
;;;1945562;1,00;15,00;17,00
;;;1945583;1,00;32,00;33,00
;;;1945620;1,00;23,00;25,00
;;;1945623;1,00;19,00;20,00
;;;1945624;1,00;15,00;17,00
;;;1945625;1,00;12,00;13,00
;;;1945732;1,00;11,00;12,00
;;;1945747;1,00;16,00;18,00
;;;1945790;1,00;24,00;26,00
;;;1945829;1,00;15,00;15,00
;;;1945847;2,00;24,00;26,00
;;;1945899;1,00;16,00;16,00
;;;1945901;1,00;12,00;14,00
;;;1945902;1,00;15,00;15,00
;;;1945904;1,00;19,00;20,00
;;;1945905;1,00;16,00;17,00
;;;1945908;1,00;17,00;18,00
;;;1945909;1,00;15,00;15,00
;;;1945914;1,00;16,00;16,00
;;;1945968;1,00;23,00;24,00
;;;1946036;1,00;13,00;15,00
;;;1946044;1,00;15,00;17,00
;;;1946053;1,00;27,00;30,00
;;;1946056;1,00;16,00;18,00
;;;1946057;2,00;36,00;40,00
;;;1946069;2,00;28,00;32,00
;;;1946123;1,00;14,00;16,00
;;;1946124;1,00;13,00;14,00
;;;1946136;1,00;15,00;15,00
;;;1946137;1,00;15,00;15,00
;;;1946142;1,00;18,00;20,00
;;;1946157;1,00;18,00;20,00
;;;1946216;1,00;15,00;17,00
;;;1946230;1,00;21,00;22,00
;;;1946232;1,00;14,00;16,00
;;;1946233;1,00;13,00;14,00
;;;1946234;1,00;26,00;29,00
;;;1946236;1,00;16,00;15,00
;;;1946237;1,00;23,00;24,00
;;;1946243;1,00;12,00;13,00
;;;1946245;1,00;"0,00";"0,00"
;;;1946246;1,00;16,00;18,00
;;;1946247;1,00;19,00;20,00
;;;1946248;1,00;16,00;18,00
;;;1946252;1,00;12,00;13,00
;;;1946253;1,00;15,00;16,00
;;;1946262;1,00;16,00;18,00
;;;1946264;1,00;16,00;18,00
;;;1946267;1,00;12,00;13,00
;;;1946269;1,00;12,00;13,00
;;;1946271;1,00;16,00;18,00
;;;1946272;1,00;16,00;17,00
;;;1946273;1,00;23,00;25,00
;;;1946282;1,00;24,00;26,00
;;;1946284;1,00;15,00;16,00
;;;1946285;1,00;12,00;13,00
;;;1946286;2,00;48,00;52,00
;;;1946290;1,00;23,00;24,00
;;;1946294;1,00;13,00;14,00
;;;1946297;1,00;22,00;24,00
;;;1946299;1,00;14,00;15,00
;;;1946304;1,00;22,00;23,00
;;;1946305;1,00;15,00;16,00
;;;1946306;1,00;12,00;13,00
;;;1946308;1,00;22,00;24,00
;;;1946309;1,00;21,00;22,00
;;;1946311;1,00;18,00;20,00
;;;1946312;1,00;23,00;25,00
;;;1946316;1,00;25,00;28,00
;;;1946318;2,00;24,00;26,00
;;;1946320;1,00;23,00;24,00
;;;1946321;1,00;20,00;22,00
;;;1946323;1,00;13,00;15,00
;;;1946331;1,00;15,00;17,00
;;;1946333;2,00;33,00;34,00
;;;1946334;1,00;11,00;12,00
;;;1946335;1,00;23,00;26,00
;;;1946340;1,00;21,00;23,00
;;;1946341;1,00;15,00;16,00
;;;1946342;1,00;22,00;24,00
;;;1946345;1,00;12,00;13,00
;;;1946346;2,00;22,00;24,00
;;;1946348;1,00;23,00;26,00
;;;1946442;1,00;19,00;20,00
;;;1946446;1,00;12,00;12,00
;;;1946454;1,00;14,00;15,00
;;;1946456;1,00;9,00;10,00
;;;1946459;1,00;22,00;23,00
;;;1946462;2,00;45,00;48,00
;;;1946463;1,00;14,00;15,00
;;;1946466;1,00;12,00;13,00
;;;1946467;1,00;12,00;13,00
;;;1946468;1,00;11,00;12,00
;;;1946477;2,00;18,00;20,00
;;;1946487;1,00;10,00;10,00
;;;1946516;1,00;25,00;26,00
;;;1946557;1,00;21,00;23,00
;;;1946558;2,00;44,00;48,00
;;;1946559;1,00;17,00;18,00
;;;1946560;1,00;11,00;12,00
;;;1946561;1,00;16,00;17,00
;;;1946562;1,00;11,00;12,00
;;;1946563;1,00;11,00;12,00
;;;1946564;1,00;28,00;30,00
;;;1946567;1,00;13,00;47,00
;;;1946568;1,00;15,00;16,00
;;;1946569;1,00;13,00;14,00
;;;1946614;1,00;14,00;15,00
;;;1946632;2,00;21,00;22,00
;;;1946676;1,00;11,00;12,00
;;;1946685;1,00;20,00;22,00
;;;1946807;1,00;24,00;25,00
;;;1946809;1,00;14,00;16,00
;;;1946869;1,00;15,00;15,00
;;;1946873;1,00;16,00;16,00
;;;1946878;1,00;16,00;18,00
;;;1946880;1,00;14,00;16,00
;;;1946883;2,00;30,00;32,00
;;;1946887;1,00;20,00;22,00
;;;1946888;2,00;25,00;26,00
;;;1946889;1,00;17,00;18,00
;;;1946900;2,00;25,00;26,00
;;;1946908;2,00;19,00;20,00
;;;1946914;2,00;19,00;20,00
;;;1946920;1,00;15,00;15,00
;;;1946925;1,00;15,00;15,00
;;;1946929;1,00;22,00;24,00
;;;1946930;1,00;15,00;15,00
;;;1946941;1,00;15,00;15,00
;;;1946949;1,00;15,00;15,00
;;;1946962;1,00;18,00;20,00
;;;1946966;1,00;16,00;17,00
;;;1946968;1,00;17,00;18,00
;;;1946970;1,00;13,00;13,00
;;;1946973;1,00;20,00;22,00
;;;1946977;2,00;17,00;18,00
;;;1946980;2,00;29,00;30,00
;;;1946983;1,00;15,00;15,00
;;;1946984;1,00;16,00;17,00
;;;1946985;1,00;16,00;16,00
;;;1946988;1,00;9,00;10,00
;;;1946989;1,00;9,00;10,00
;;;1946990;1,00;15,00;17,00
;;;1946991;1,00;16,00;17,00
;;;1946995;1,00;12,00;12,00
;;;1946997;1,00;15,00;15,00
;;;1946998;1,00;12,00;13,00
;;;1947000;1,00;11,00;12,00
;;;1947001;2,00;27,00;28,00
;;;1947005;1,00;15,00;15,00
;;;1947008;1,00;12,00;13,00
;;;1947010;1,00;9,00;10,00
;;;1947011;1,00;9,00;10,00
;;;1947020;2,00;30,00;32,00
;;;1947033;1,00;11,00;12,00
;;;1947034;1,00;23,00;25,00
;;;1947035;2,00;37,00;40,00
;;;1947055;1,00;16,00;18,00
;;;1947088;2,00;22,00;24,00
