Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1746692;1,00;23,00;25,00
;;;1779410;1,00;27,00;30,00
;;;1814666;1,00;18,00;20,00
;;;1830574;1,00;34,00;38,00
;;;1895881;1,00;14,00;15,00
;;;1900818;1,00;15,00;17,00
;;;1909481;1,00;"0,00";"0,00"
;;;1910114;1,00;18,00;20,00
;;;1910394;1,00;16,00;18,00
;;;1910401;1,00;18,00;20,00
;;;1910403;2,00;29,00;34,00
;;;1910404;1,00;24,00;27,00
;;;1910955;1,00;17,00;20,00
;;;1913268;2,00;38,00;48,00
;;;1914340;1,00;18,00;22,00
;;;1914509;2,00;32,00;40,00
;;;1914512;1,00;8,00;10,00
;;;1914513;1,00;18,00;22,00
;;;1916126;2,00;36,00;40,00
;;;1918079;1,00;15,00;17,00
;;;1918082;2,00;32,00;28,00
;;;1918935;2,00;36,00;40,00
;;;1918937;2,00;28,00;30,00
;;;1918938;1,00;18,00;20,00
;;;1918941;1,00;18,00;20,00
;;;1918942;1,00;31,00;34,00
;;;1918943;1,00;16,00;13,00
;;;1919931;1,00;24,00;29,00
;;;1920516;1,00;14,00;17,00
;;;1922299;1,00;17,00;20,00
;;;1922300;1,00;14,00;17,00
;;;1922319;2,00;52,00;60,00
;;;1922320;1,00;13,00;15,00
;;;1923145;1,00;20,00;22,00
;;;1927386;2,00;34,00;38,00
;;;1927389;1,00;16,00;18,00
;;;1927392;1,00;16,00;18,00
;;;1932512;3,00;68,00;78,00
;;;1932513;1,00;16,00;18,00
;;;1933144;1,00;18,00;18,00
;;;1933224;1,00;18,00;22,00
;;;1936099;1,00;17,00;20,00
;;"0015 Bluray";1584283;1,00;"0,00";"0,00"
;;;1834851;1,00;31,00;35,00
;;;1863008;1,00;31,00;35,00
;;;1910816;1,00;67,00;75,00
;;;1910818;1,00;67,00;75,00
;;;1910827;1,00;57,00;60,00
;;;1913681;1,00;"0,00";"0,00"
;;;1914706;1,00;36,00;40,00
;;;1914707;1,00;36,00;40,00
;;;1914711;1,00;54,00;60,00
;;;1914719;1,00;31,00;35,00
;;;1914735;1,00;39,00;40,00
;;;1914738;1,00;72,00;80,00
;;;1914739;1,00;66,00;73,00
;;;1914740;1,00;65,00;73,00
;;;1914741;1,00;66,00;70,00
;;;1917687;1,00;39,00;30,00
;;;1918255;1,00;52,00;53,00
;;;1918805;1,00;63,00;67,00
;;;1920836;1,00;63,00;67,00
;;;1920843;1,00;72,00;84,00
;;;1920844;1,00;72,00;84,00
;;;1922055;1,00;76,00;82,00
;;;1922056;1,00;70,00;76,00
;;;1922057;1,00;47,00;50,00
;;;1922059;1,00;48,00;50,00
;;;1927492;1,00;62,00;60,00
;;;1929030;1,00;72,00;78,00
;;;1929032;1,00;72,00;84,00
;;;1929035;1,00;49,00;53,00
;;;1929414;1,00;66,00;72,00
;;;1929418;1,00;72,00;82,00
;;;1929420;2,00;144,00;148,00
;;;1929422;1,00;72,00;82,00
;;;1929423;1,00;31,00;35,00
;;;1929425;1,00;72,00;80,00
;;;1931419;1,00;40,00;44,00
;;;1931427;1,00;72,00;90,00
;;;1933648;1,00;36,00;44,00
;;;1933651;1,00;63,00;70,00
;;;1933653;1,00;63,00;70,00
;;;1933655;1,00;45,00;53,00
;;;1933661;1,00;36,00;42,00
;;;1933662;1,00;36,00;42,00
;;;1933663;1,00;33,00;38,00
;;;1933666;1,00;55,00;61,00
;;;1933668;1,00;54,00;60,00
;;;1933669;1,00;72,00;79,00
;;;1933674;1,00;54,00;65,00
;;;1933675;1,00;63,00;70,00
;;;1933682;1,00;24,00;25,00
;;;1933684;1,00;29,00;30,00
;;;1935712;1,00;31,00;35,00
;;;1935714;1,00;45,00;53,00
;;;1935716;1,00;45,00;53,00
;;;1937606;1,00;54,00;64,00
;;;1937608;1,00;37,00;42,00
;;;1937609;1,00;57,00;60,00
;;;1937612;1,00;33,00;37,00
;;;1937618;1,00;38,00;40,00
;;;1937628;1,00;54,00;65,00
;;;1938041;1,00;63,00;70,00
;;"0016 DVD";1900309;2,00;28,00;34,00
;;;1907906;2,00;28,00;30,00
;;;1918939;1,00;15,00;17,00
;;;1924296;2,00;26,00;30,00
;;;1929873;1,00;15,00;20,00
;;"0017 eMedium";1715178;1,00;63,00;70,00
;;;1877704;1,00;45,00;50,00
;;;1890035;1,00;49,00;60,00
;;;1898829;1,00;54,00;60,00
;;;1899027;1,00;47,00;50,00
;;;1903802;1,00;54,00;60,00
;;;1905189;1,00;36,00;40,00
;;;1905276;2,00;90,00;100,00
;;;1907491;1,00;45,00;50,00
;;;1908156;1,00;57,00;63,00
;;;1910824;1,00;49,00;60,00
;;;1910826;1,00;57,00;60,00
;;;1914709;1,00;49,00;55,00
;;;1914710;1,00;49,00;55,00
;;;1914722;1,00;36,00;40,00
;;;1917600;1,00;45,00;50,00
;;;1917633;2,00;62,00;70,00
;;;1918812;2,00;116,00;140,00
;;;1920557;1,00;42,00;47,00
;;;1921848;1,00;40,00;50,00
;;;1922054;1,00;27,00;30,00
;;;1922058;1,00;48,00;50,00
;;;1922217;1,00;37,00;41,00
;;;1927552;1,00;44,00;48,00
;;;1928501;1,00;36,00;40,00
;;;1928553;1,00;29,00;30,00
;;;1929037;1,00;45,00;55,00
;;;1929416;1,00;54,00;63,00
;;;1932667;1,00;54,00;60,00
;;;1933658;1,00;36,00;40,00
;;;1933664;1,00;57,00;60,00
;;;1933672;1,00;54,00;65,00
;;;1933676;1,00;46,00;53,00
;;;1933680;3,00;154,00;180,00
;;;1935709;1,00;47,00;50,00
;;;1936740;1,00;38,00;40,00
;;;1937621;1,00;57,00;60,00
;;"0025 X";1783611;8,00;696,00;872,00
;kibi Frau Friesel Kindermedien;"0001 Bücher";1180272;5,00;60,00;65,00
;;;1226966;5,00;45,00;50,00
;;;1227289;4,00;56,00;56,00
;;;1239915;1,00;"0,00";"0,00"
;;;1262931;3,00;42,00;45,00
;;;1271330;2,00;26,00;28,00
;;;1289883;3,00;39,00;45,00
;;;1304620;1,00;"0,00";"0,00"
;;;1307130;6,00;66,00;75,00
;;;1309972;4,00;52,00;56,00
;;;1311754;3,00;39,00;42,00
;;;1313760;5,00;45,00;50,00
;;;1321448;5,00;65,00;70,00
;;;1327679;3,00;39,00;45,00
;;;1331649;6,00;54,00;60,00
;;;1337064;1,00;"0,00";"0,00"
;;;1343955;1,00;"0,00";"0,00"
;;;1345715;3,00;27,00;30,00
;;;1358406;6,00;79,00;90,00
;;;1359888;2,00;30,00;34,00
;;;1359993;1,00;15,00;17,00
;;;1359994;1,00;13,00;15,00
;;;1388829;2,00;30,00;34,00
;;;1389104;2,00;8,00;8,00
;;;1393490;7,00;92,00;105,00
;;;1410713;2,00;30,00;34,00
;;;1413699;6,00;79,00;90,00
;;;1413706;3,00;36,00;39,00
;;;1414678;5,00;45,00;50,00
;;;1416378;1,00;"0,00";"0,00"
;;;1420632;1,00;"0,00";"0,00"
;;;1429739;4,00;36,00;40,00
;;;1434946;4,00;32,00;36,00
;;;1440111;2,00;30,00;34,00
;;;1441840;1,00;"0,00";"0,00"
;;;1443471;5,00;60,00;65,00
;;;1444158;1,00;"0,00";"0,00"
;;;1446414;1,00;"0,00";"0,00"
;;;1449622;4,00;26,00;30,00
;;;1454370;3,00;63,00;69,00
;;;1456629;5,00;60,00;65,00
;;;1459449;1,00;"0,00";"0,00"
;;;1462657;4,00;52,00;56,00
;;;1463834;5,00;70,00;75,00
;;;1466330;3,00;45,00;51,00
;;;1466496;3,00;"0,00";"0,00"
;;;1466543;1,00;6,00;7,00
;;;1466666;2,00;"0,00";"0,00"
;;;1471060;1,00;"0,00";"0,00"
;;;1471180;3,00;39,00;42,00
;;;1477636;5,00;65,00;70,00
;;;1478835;3,00;42,00;45,00
;;;1485577;4,00;52,00;56,00
;;;1486876;5,00;45,00;50,00
;;;1486920;6,00;66,00;75,00
;;;1487148;4,00;48,00;52,00
;;;1490454;3,00;39,00;42,00
;;;1493742;5,00;80,00;90,00
;;;1498067;1,00;8,00;9,00
;;;1498154;5,00;70,00;75,00
;;;1501169;2,00;24,00;26,00
;;;1504338;4,00;32,00;36,00
;;;1505581;2,00;26,00;30,00
;;;1506771;1,00;"0,00";"0,00"
;;;1507276;2,00;18,00;20,00
;;;1507809;2,00;26,00;30,00
;;;1508282;2,00;26,00;30,00
;;;1509357;5,00;55,00;60,00
;;;1511821;2,00;26,00;28,00
;;;1548256;1,00;"0,00";"0,00"
;;;1549363;6,00;78,00;84,00
;;;1549429;2,00;22,00;24,00
;;;1550715;4,00;60,00;68,00
;;;1551845;4,00;52,00;56,00
;;;1552143;2,00;18,00;20,00
;;;1552333;3,00;27,00;30,00
;;;1552616;2,00;34,00;38,00
;;;1552832;1,00;12,00;13,00
;;;1553055;4,00;52,00;56,00
;;;1560139;2,00;24,00;26,00
;;;1561423;3,00;39,00;42,00
;;;1563090;2,00;30,00;34,00
;;;1565429;6,00;54,00;60,00
;;;1566554;1,00;"0,00";"0,00"
;;;1566736;7,00;79,00;90,00
;;;1568232;1,00;"0,00";"0,00"
;;;1568804;2,00;22,00;24,00
;;;1568850;3,00;39,00;42,00
;;;1571293;1,00;13,00;15,00
;;;1572569;2,00;24,00;26,00
;;;1573295;2,00;22,00;24,00
;;;1573397;1,00;"0,00";"0,00"
;;;1575377;5,00;65,00;70,00
;;;1577109;1,00;"0,00";"0,00"
;;;1578280;4,00;44,00;48,00
;;;1581095;2,00;22,00;24,00
;;;1581492;1,00;"0,00";"0,00"
;;;1581765;5,00;70,00;80,00
;;;1582811;1,00;16,00;18,00
;;;1582976;2,00;18,00;20,00
;;;1584194;3,00;36,00;39,00
;;;1584396;1,00;"0,00";"0,00"
;;;1585167;4,00;52,00;56,00
;;;1585321;1,00;"0,00";"0,00"
;;;1586868;4,00;60,00;68,00
;;;1587369;5,00;80,00;90,00
;;;1587452;1,00;"0,00";"0,00"
;;;1587836;1,00;"0,00";"0,00"
;;;1587965;4,00;24,00;28,00
;;;1588983;5,00;70,00;75,00
;;;1589817;1,00;"0,00";"0,00"
;;;1592130;2,00;22,00;24,00
;;;1592236;5,00;60,00;65,00
;;;1597110;2,00;26,00;30,00
;;;1597782;1,00;"0,00";"0,00"
;;;1600298;1,00;"0,00";"0,00"
;;;1601035;2,00;26,00;30,00
;;;1601144;2,00;24,00;26,00
;;;1601166;2,00;12,00;14,00
;;;1601900;7,00;65,00;75,00
;;;1602513;2,00;22,00;24,00
;;;1603323;1,00;"0,00";"0,00"
;;;1603480;5,00;70,00;80,00
;;;1603614;5,00;90,00;100,00
;;;1607385;1,00;"0,00";"0,00"
;;;1607386;1,00;"0,00";"0,00"
;;;1607475;6,00;84,00;90,00
;;;1608002;3,00;42,00;48,00
;;;1608533;3,00;36,00;39,00
;;;1609893;2,00;22,00;20,00
;;;1610038;2,00;24,00;26,00
;;;1610366;1,00;11,00;12,00
;;;1610694;7,00;105,00;119,00
;;;1610695;5,00;70,00;75,00
;;;1610698;6,00;84,00;90,00
;;;1611477;5,00;70,00;75,00
;;;1611569;1,00;15,00;17,00
;;;1614746;1,00;"0,00";"0,00"
;;;1614794;3,00;42,00;45,00
;;;1615478;2,00;24,00;26,00
;;;1619627;3,00;39,00;45,00
;;;1621260;2,00;24,00;26,00
;;;1621308;1,00;"0,00";"0,00"
;;;1621311;5,00;60,00;65,00
;;;1621333;2,00;26,00;28,00
;;;1622690;1,00;15,00;17,00
;;;1624032;2,00;22,00;24,00
;;;1624033;2,00;22,00;24,00
;;;1625085;2,00;18,00;20,00
;;;1625393;2,00;22,00;24,00
;;;1626679;1,00;"0,00";"0,00"
;;;1626680;1,00;"0,00";"0,00"
;;;1626952;2,00;"0,00";"0,00"
;;;1628124;2,00;28,00;30,00
;;;1630205;1,00;"0,00";"0,00"
;;;1630955;3,00;54,00;57,00
;;;1631027;2,00;22,00;24,00
;;;1632399;3,00;39,00;45,00
;;;1633983;2,00;26,00;30,00
;;;1634270;2,00;26,00;30,00
;;;1634569;2,00;22,00;24,00
;;;1634583;1,00;"0,00";"0,00"
;;;1635551;1,00;"0,00";"0,00"
;;;1636004;2,00;18,00;20,00
;;;1636781;2,00;26,00;28,00
;;;1638410;5,00;66,00;75,00
;;;1641428;1,00;"0,00";"0,00"
;;;1642670;5,00;65,00;70,00
;;;1644347;1,00;"0,00";"0,00"
;;;1645548;4,00;84,00;92,00
;;;1645647;1,00;16,00;18,00
;;;1645676;1,00;"0,00";"0,00"
;;;1646996;2,00;22,00;24,00
;;;1647671;2,00;18,00;20,00
;;;1647894;2,00;"0,00";"0,00"
;;;1650217;2,00;30,00;34,00
;;;1650636;4,00;36,00;40,00
;;;1652523;1,00;"0,00";"0,00"
;;;1654033;1,00;"0,00";"0,00"
;;;1654477;2,00;20,00;22,00
;;;1654487;2,00;24,00;26,00
;;;1654904;3,00;36,00;39,00
;;;1655865;3,00;39,00;42,00
;;;1658441;2,00;26,00;28,00
;;;1658639;3,00;27,00;30,00
;;;1661190;1,00;11,00;12,00
;;;1662624;4,00;36,00;40,00
;;;1662760;2,00;22,00;20,00
;;;1665309;3,00;42,00;45,00
;;;1668426;1,00;"0,00";"0,00"
;;;1669082;1,00;15,00;17,00
;;;1670976;1,00;34,00;38,00
;;;1670977;2,00;26,00;30,00
;;;1671512;1,00;"0,00";"0,00"
;;;1672698;1,00;"0,00";"0,00"
;;;1672935;5,00;55,00;60,00
;;;1673150;2,00;26,00;30,00
;;;1675630;2,00;32,00;36,00
;;;1675667;5,00;66,00;75,00
;;;1675866;4,00;36,00;40,00
;;;1679076;4,00;48,00;56,00
;;;1681750;3,00;42,00;45,00
;;;1681992;1,00;"0,00";"0,00"
;;;1682006;4,00;36,00;40,00
;;;1682009;4,00;36,00;40,00
;;;1682011;4,00;36,00;40,00
;;;1682012;4,00;36,00;40,00
;;;1683250;2,00;22,00;24,00
;;;1684761;2,00;26,00;28,00
;;;1687514;4,00;36,00;40,00
;;;1687721;4,00;40,00;44,00
;;;1689256;1,00;"0,00";"0,00"
;;;1690375;1,00;12,00;13,00
;;;1690424;3,00;42,00;45,00
;;;1690511;1,00;"0,00";"0,00"
;;;1690584;5,00;60,00;65,00
;;;1690667;2,00;22,00;24,00
;;;1691204;2,00;"0,00";"0,00"
;;;1692096;1,00;13,00;14,00
;;;1693405;1,00;"0,00";"0,00"
;;;1695245;2,00;26,00;30,00
;;;1695382;3,00;39,00;42,00
;;;1696172;2,00;24,00;26,00
;;;1696350;1,00;"0,00";"0,00"
;;;1697193;5,00;45,00;50,00
;;;1699119;3,00;39,00;42,00
;;;1700090;1,00;14,00;15,00
;;;1701481;1,00;"0,00";"0,00"
;;;1702044;3,00;39,00;45,00
;;;1702514;1,00;12,00;13,00
;;;1702614;2,00;26,00;28,00
;;;1704119;3,00;39,00;45,00
;;;1704253;3,00;54,00;57,00
;;;1705166;3,00;39,00;45,00
;;;1707240;6,00;66,00;75,00
;;;1707255;5,00;55,00;60,00
;;;1708002;2,00;22,00;24,00
;;;1710130;1,00;"0,00";"0,00"
;;;1710447;1,00;14,00;16,00
;;;1711398;1,00;"0,00";"0,00"
;;;1711399;1,00;"0,00";"0,00"
;;;1712467;2,00;24,00;26,00
;;;1713995;2,00;28,00;30,00
;;;1713997;4,00;52,00;56,00
;;;1717269;3,00;39,00;45,00
;;;1717474;4,00;60,00;68,00
;;;1719647;3,00;42,00;45,00
;;;1719716;3,00;42,00;45,00
;;;1719792;2,00;24,00;26,00
;;;1720021;1,00;8,00;9,00
;;;1720214;3,00;27,00;30,00
;;;1720566;1,00;8,00;9,00
;;;1720609;1,00;16,00;18,00
;;;1722164;2,00;"0,00";"0,00"
;;;1722863;1,00;13,00;15,00
;;;1723375;2,00;16,00;18,00
;;;1723386;1,00;21,00;23,00
;;;1724806;2,00;34,00;38,00
;;;1725154;2,00;36,00;40,00
;;;1725192;1,00;15,00;17,00
;;;1725383;2,00;20,00;22,00
;;;1727832;2,00;26,00;28,00
;;;1727859;2,00;26,00;30,00
;;;1728638;2,00;26,00;28,00
;;;1729367;1,00;"0,00";"0,00"
;;;1730760;2,00;40,00;44,00
;;;1731538;2,00;32,00;36,00
;;;1731774;2,00;22,00;24,00
;;;1731937;5,00;65,00;70,00
;;;1733166;6,00;60,00;66,00
;;;1733828;1,00;"0,00";"0,00"
;;;1734782;5,00;50,00;60,00
;;;1735666;3,00;33,00;36,00
;;;1739609;2,00;16,00;18,00
;;;1739745;1,00;18,00;20,00
;;;1741302;2,00;28,00;32,00
;;;1742993;1,00;14,00;16,00
;;;1744681;1,00;"0,00";"0,00"
;;;1744889;4,00;52,00;60,00
;;;1745730;2,00;26,00;28,00
;;;1747737;2,00;26,00;28,00
;;;1749944;2,00;28,00;30,00
;;;1752102;4,00;36,00;40,00
;;;1753333;1,00;"0,00";"0,00"
;;;1753363;1,00;"0,00";"0,00"
;;;1753711;1,00;11,00;12,00
;;;1755440;1,00;"0,00";"0,00"
;;;1755464;1,00;"0,00";"0,00"
;;;1755536;2,00;28,00;30,00
;;;1755581;4,00;56,00;60,00
;;;1756074;1,00;14,00;15,00
;;;1756373;2,00;26,00;28,00
;;;1757878;4,00;36,00;40,00
;;;1759586;1,00;8,00;9,00
;;;1760809;2,00;30,00;34,00
;;;1761904;3,00;39,00;45,00
;;;1763191;1,00;11,00;12,00
;;;1763192;1,00;11,00;12,00
;;;1763602;2,00;18,00;20,00
;;;1765522;2,00;40,00;44,00
;;;1765603;1,00;9,00;10,00
;;;1765623;2,00;26,00;28,00
;;;1766515;1,00;9,00;10,00
;;;1766893;3,00;42,00;45,00
;;;1770119;1,00;"0,00";"0,00"
;;;1770315;4,00;44,00;48,00
;;;1770443;2,00;36,00;40,00
;;;1772342;1,00;14,00;15,00
;;;1772456;1,00;7,00;8,00
;;;1772521;1,00;13,00;14,00
;;;1772817;2,00;18,00;20,00
;;;1773119;3,00;39,00;45,00
;;;1773657;1,00;"0,00";"0,00"
;;;1775524;1,00;"0,00";"0,00"
;;;1775616;1,00;"0,00";"0,00"
;;;1776104;2,00;20,00;22,00
;;;1776106;1,00;10,00;11,00
;;;1776509;2,00;32,00;36,00
;;;1777364;1,00;13,00;14,00
;;;1779055;1,00;"0,00";"0,00"
;;;1779135;1,00;"0,00";"0,00"
;;;1779139;1,00;"0,00";"0,00"
;;;1779146;1,00;"0,00";"0,00"
;;;1779640;1,00;"0,00";"0,00"
;;;1780058;1,00;9,00;12,00
;;;1780543;2,00;16,00;18,00
;;;1780544;3,00;27,00;30,00
;;;1780546;2,00;16,00;18,00
;;;1781064;2,00;24,00;26,00
;;;1782609;1,00;18,00;20,00
;;;1782615;1,00;"0,00";"0,00"
;;;1782943;1,00;13,00;14,00
;;;1783806;1,00;8,00;9,00
;;;1783880;4,00;56,00;60,00
;;;1783914;4,00;56,00;60,00
;;;1783915;4,00;56,00;60,00
;;;1785156;3,00;42,00;45,00
;;;1785319;1,00;10,00;11,00
;;;1785321;1,00;10,00;11,00
;;;1789441;2,00;22,00;24,00
;;;1794123;3,00;33,00;36,00
;;;1794187;1,00;"0,00";"0,00"
;;;1802922;2,00;26,00;28,00
;;;1805110;2,00;26,00;28,00
;;;1805694;2,00;30,00;28,00
;;;1807947;1,00;9,00;10,00
;;;1808533;2,00;28,00;32,00
;;;1808776;1,00;14,00;15,00
;;;1808784;1,00;9,00;10,00
;;;1808954;2,00;30,00;34,00
;;;1810265;2,00;26,00;28,00
;;;1810302;3,00;42,00;45,00
;;;1811276;4,00;36,00;40,00
;;;1811327;2,00;28,00;32,00
;;;1812733;2,00;28,00;30,00
;;;1813259;2,00;26,00;28,00
;;;1813265;2,00;28,00;30,00
;;;1813745;1,00;15,00;17,00
;;;1813820;1,00;12,00;13,00
;;;1816491;3,00;42,00;45,00
;;;1816496;2,00;28,00;32,00
;;;1818616;2,00;24,00;26,00
;;;1818840;1,00;14,00;15,00
;;;1818865;1,00;20,00;22,00
;;;1818946;1,00;14,00;16,00
;;;1819124;1,00;18,00;20,00
;;;1821245;1,00;"0,00";"0,00"
;;;1821273;2,00;26,00;28,00
;;;1822926;2,00;26,00;28,00
;;;1823104;1,00;14,00;16,00
;;;1823168;1,00;13,00;14,00
;;;1823231;3,00;30,00;33,00
;;;1823625;2,00;16,00;18,00
;;;1824909;3,00;42,00;48,00
;;;1826208;1,00;13,00;14,00
;;;1826690;1,00;16,00;18,00
;;;1827069;2,00;26,00;28,00
;;;1827095;2,00;26,00;28,00
;;;1827097;2,00;26,00;28,00
;;;1827102;2,00;26,00;28,00
;;;1827366;2,00;18,00;20,00
;;;1827766;2,00;18,00;20,00
;;;1828054;1,00;15,00;17,00
;;;1830034;1,00;9,00;12,00
;;;1830361;1,00;6,00;7,00
;;;1830732;3,00;36,00;39,00
;;;1831000;2,00;18,00;20,00
;;;1831105;4,00;52,00;56,00
;;;1831185;2,00;24,00;26,00
;;;1833411;1,00;"0,00";"0,00"
;;;1836135;3,00;30,00;33,00
;;;1836204;4,00;36,00;40,00
;;;1836331;2,00;26,00;28,00
;;;1837667;2,00;18,00;20,00
;;;1838214;1,00;14,00;18,00
;;;1838288;1,00;18,00;20,00
;;;1838290;1,00;14,00;15,00
;;;1838437;1,00;14,00;15,00
;;;1838440;1,00;13,00;14,00
;;;1838455;1,00;9,00;10,00
;;;1838484;1,00;12,00;13,00
;;;1838601;1,00;13,00;14,00
;;;1840365;5,00;70,00;75,00
;;;1850778;2,00;26,00;30,00
;;;1851679;2,00;42,00;46,00
;;;1852246;1,00;13,00;15,00
;;;1852342;1,00;12,00;13,00
;;;1853961;1,00;8,00;9,00
;;;1854925;1,00;14,00;16,00
;;;1856365;8,00;112,00;120,00
;;;1856442;2,00;18,00;20,00
;;;1857006;1,00;11,00;12,00
;;;1857007;1,00;13,00;15,00
;;;1857397;2,00;32,00;36,00
;;;1857458;6,00;54,00;60,00
;;;1858347;1,00;12,00;13,00
;;;1859588;1,00;12,00;13,00
;;;1859999;1,00;14,00;15,00
;;;1860259;2,00;26,00;28,00
;;;1861140;1,00;"0,00";"0,00"
;;;1862576;1,00;12,00;13,00
;;;1862803;3,00;33,00;36,00
;;;1862804;3,00;33,00;36,00
;;;1862805;3,00;33,00;36,00
;;;1862876;1,00;12,00;13,00
;;;1862891;1,00;14,00;15,00
;;;1864526;1,00;14,00;16,00
;;;1866344;2,00;26,00;28,00
;;;1866825;2,00;40,00;44,00
;;;1868120;3,00;24,00;27,00
;;;1868643;2,00;24,00;26,00
;;;1868646;1,00;16,00;18,00
;;;1868701;2,00;18,00;20,00
;;;1868718;2,00;26,00;28,00
;;;1868747;1,00;13,00;15,00
;;;1868764;1,00;10,00;11,00
;;;1868837;2,00;26,00;28,00
;;;1868854;2,00;26,00;28,00
;;;1868912;2,00;24,00;26,00
;;;1869011;1,00;11,00;10,00
;;;1870079;1,00;11,00;12,00
;;;1870446;1,00;13,00;14,00
;;;1871333;2,00;18,00;20,00
;;;1871387;6,00;84,00;90,00
;;;1871394;3,00;42,00;45,00
;;;1871431;1,00;11,00;12,00
;;;1871599;1,00;13,00;15,00
;;;1872573;2,00;28,00;32,00
;;;1873862;1,00;"0,00";"0,00"
;;;1874066;1,00;13,00;12,00
;;;1874110;1,00;11,00;12,00
;;;1874486;1,00;"0,00";"0,00"
;;;1874609;1,00;15,00;16,00
;;;1874726;1,00;"0,00";"0,00"
;;;1875140;1,00;16,00;18,00
;;;1875403;2,00;28,00;32,00
;;;1875416;2,00;24,00;26,00
;;;1875437;3,00;30,00;33,00
;;;1875961;1,00;11,00;12,00
;;;1876276;1,00;9,00;10,00
;;;1876320;2,00;32,00;36,00
;;;1876329;3,00;33,00;36,00
;;;1878431;1,00;14,00;15,00
;;;1878511;3,00;36,00;39,00
;;;1879961;1,00;8,00;9,00
;;;1880028;3,00;39,00;42,00
;;;1880109;2,00;26,00;28,00
;;;1880124;1,00;9,00;10,00
;;;1880129;2,00;28,00;32,00
;;;1880138;2,00;18,00;18,00
;;;1880290;1,00;11,00;12,00
;;;1880478;1,00;13,00;14,00
;;;1883320;2,00;18,00;20,00
;;;1883355;2,00;18,00;20,00
;;;1883400;2,00;10,00;10,00
;;;1883416;2,00;28,00;30,00
;;;1883432;1,00;14,00;15,00
;;;1883434;1,00;14,00;16,00
;;;1883474;2,00;28,00;30,00
;;;1884071;1,00;"0,00";"0,00"
;;;1884145;2,00;28,00;30,00
;;;1884288;3,00;24,00;27,00
;;;1885042;2,00;22,00;24,00
;;;1885044;1,00;10,00;12,00
;;;1885252;2,00;16,00;18,00
;;;1885256;4,00;32,00;36,00
;;;1885600;2,00;16,00;18,00
;;;1885602;1,00;8,00;9,00
;;;1886019;3,00;45,00;51,00
;;;1886626;2,00;44,00;48,00
;;;1886632;2,00;28,00;30,00
;;;1886633;5,00;69,00;75,00
;;;1886654;1,00;7,00;8,00
;;;1886655;1,00;7,00;8,00
;;;1886730;1,00;22,00;24,00
;;;1886763;1,00;12,00;13,00
;;;1886771;1,00;13,00;14,00
;;;1886778;3,00;33,00;36,00
;;;1886916;1,00;10,00;11,00
;;;1888282;1,00;15,00;17,00
;;;1889427;3,00;21,00;24,00
;;;1889790;3,00;42,00;48,00
;;;1889839;1,00;9,00;10,00
;;;1889852;1,00;7,00;8,00
;;;1889897;3,00;18,00;21,00
;;;1889898;2,00;12,00;14,00
;;;1889933;2,00;12,00;14,00
;;;1890108;3,00;18,00;21,00
;;;1890109;2,00;12,00;14,00
;;;1890134;3,00;24,00;30,00
;;;1890135;3,00;24,00;30,00
;;;1890166;2,00;16,00;18,00
;;;1890283;2,00;16,00;18,00
;;;1890284;2,00;16,00;18,00
;;;1890285;2,00;16,00;18,00
;;;1890443;2,00;24,00;26,00
;;;1890449;1,00;11,00;12,00
;;;1890680;1,00;11,00;12,00
;;;1890812;2,00;26,00;28,00
;;;1890814;1,00;13,00;14,00
;;;1891013;2,00;28,00;32,00
;;;1891015;2,00;36,00;40,00
;;;1891313;4,00;72,00;80,00
;;;1891315;4,00;72,00;80,00
;;;1891337;2,00;26,00;28,00
;;;1891358;3,00;42,00;48,00
;;;1892136;4,00;72,00;80,00
;;;1892138;4,00;72,00;80,00
;;;1892174;3,00;54,00;60,00
;;;1893247;2,00;24,00;26,00
;;;1893265;3,00;22,00;24,00
;;;1893287;1,00;20,00;20,00
;;;1893304;2,00;26,00;28,00
;;;1893310;1,00;13,00;14,00
;;;1893344;2,00;26,00;28,00
;;;1893387;2,00;24,00;26,00
;;;1893601;1,00;6,00;7,00
;;;1893680;1,00;9,00;10,00
;;;1894206;1,00;9,00;10,00
;;;1894264;2,00;26,00;28,00
;;;1894285;1,00;15,00;17,00
;;;1894298;1,00;20,00;22,00
;;;1894362;1,00;12,00;13,00
;;;1894363;1,00;10,00;11,00
;;;1894443;2,00;16,00;18,00
;;;1894445;2,00;16,00;18,00
;;;1895008;3,00;24,00;27,00
;;;1895017;2,00;28,00;32,00
;;;1895026;1,00;10,00;11,00
;;;1895027;1,00;10,00;11,00
;;;1895035;1,00;"0,00";"0,00"
;;;1895049;1,00;12,00;13,00
;;;1895134;2,00;32,00;36,00
;;;1895160;1,00;16,00;15,00
;;;1895209;1,00;13,00;12,00
;;;1895423;2,00;28,00;30,00
;;;1895429;2,00;28,00;30,00
;;;1895608;2,00;28,00;32,00
;;;1895621;1,00;12,00;13,00
;;;1895745;2,00;22,00;26,00
;;;1895804;2,00;16,00;18,00
;;;1895807;1,00;8,00;9,00
;;;1896194;1,00;9,00;10,00
;;;1896195;1,00;11,00;12,00
;;;1896404;2,00;16,00;18,00
;;;1896462;1,00;"0,00";"0,00"
;;;1896497;3,00;48,00;45,00
;;;1896501;4,00;64,00;72,00
;;;1896503;2,00;26,00;28,00
;;;1896521;2,00;44,00;48,00
